File, Suite, Query name, Query ID, Kind, Severity, Precision
github/codeql/csharp/ql/src/Security Features/CWE-114/AssemblyPathInjection.ql, security-extended, Assembly path injection, cs/assembly-path-injection, problem, error, high
github/codeql/csharp/ql/src/Security Features/CWE-548/ASPNetDirectoryListing.ql, security-extended, ASP.NET config file enables directory browsing, cs/web/directory-browse-enabled, problem, warning, very-high
github/codeql/csharp/ql/src/Security Features/CWE-112/MissingXMLValidation.ql, security-extended, Missing XML validation, cs/xml/missing-validation, path-problem, recommendation, high
github/codeql/csharp/ql/src/Security Features/CWE-359/ExposureOfPrivateInformation.ql, security-extended, Exposure of private information, cs/exposure-of-sensitive-information, path-problem, error, high
github/codeql/csharp/ql/src/Security Features/CWE-614/RequireSSL.ql, security-extended, 'requireSSL' attribute is not set to true, cs/web/requiressl-not-set, problem, error, high
github/codeql/csharp/ql/src/Security Features/CWE-089/SqlInjection.ql, security-extended, SQL query built from user-controlled sources, cs/sql-injection, path-problem, error, high
github/codeql/csharp/ql/src/Security Features/CWE-248/MissingASPNETGlobalErrorHandler.ql, security-extended, Missing global error handler, cs/web/missing-global-error-handler, problem, warning, high
github/codeql/csharp/ql/src/Security Features/InadequateRSAPadding.ql, security-extended, Weak encryption: inadequate RSA padding, cs/inadequate-rsa-padding, problem, warning, high
github/codeql/csharp/ql/src/Security Features/InsufficientKeySize.ql, security-extended, Weak encryption: Insufficient key size, cs/insufficient-key-size, problem, warning, high
github/codeql/csharp/ql/src/Security Features/CWE-011/ASPNetDebug.ql, security-extended, Creating an ASP.NET debug binary may reveal sensitive information, cs/web/debug-binary, problem, warning, very-high
github/codeql/csharp/ql/src/Security Features/CWE-099/ResourceInjection.ql, security-extended, Resource injection, cs/resource-injection, path-problem, error, high
github/codeql/csharp/ql/src/Security Features/CWE-090/LDAPInjection.ql, security-extended, LDAP query built from user-controlled sources, cs/ldap-injection, path-problem, error, high
github/codeql/csharp/ql/src/Security Features/CWE-091/XMLInjection.ql, security-extended, XML injection, cs/xml-injection, problem, error, high
github/codeql/csharp/ql/src/Security Features/WeakEncryption.ql, security-extended, Weak encryption, cs/weak-encryption, problem, warning, high
github/codeql/csharp/ql/src/Security Features/CWE-119/LocalUnvalidatedArithmetic.ql, security-extended, Unvalidated local pointer arithmetic, cs/unvalidated-local-pointer-arithmetic, problem, warning, high
github/codeql/csharp/ql/src/Security Features/CWE-117/LogForging.ql, security-extended, Log entries created from user input, cs/log-forging, path-problem, error, high
github/codeql/csharp/ql/src/Security Features/CookieWithOverlyBroadDomain.ql, security-extended, Cookie security: overly broad domain, cs/web/broad-cookie-domain, problem, warning, high
github/codeql/csharp/ql/src/Security Features/CWE-384/AbandonSession.ql, security-extended, Failure to abandon session, cs/session-reuse, problem, error, high
github/codeql/csharp/ql/src/Security Features/CWE-312/CleartextStorage.ql, security-extended, Clear text storage of sensitive information, cs/cleartext-storage-of-sensitive-information, path-problem, error, high
github/codeql/csharp/ql/src/Security Features/CWE-798/HardcodedConnectionString.ql, security-extended, Hard-coded connection string with credentials, cs/hardcoded-connection-string-credentials, path-problem, error, high
github/codeql/csharp/ql/src/Security Features/CWE-798/HardcodedCredentials.ql, security-extended, Hard-coded credentials, cs/hardcoded-credentials, path-problem, error, high
github/codeql/csharp/ql/src/Security Features/CWE-937/VulnerablePackage.ql, security-extended, Using a package with a known vulnerability, cs/use-of-vulnerable-package, problem, error, high
github/codeql/csharp/ql/src/Security Features/Encryption using ECB.ql, security-extended, Encryption using ECB, cs/ecb-encryption, problem, warning, high
github/codeql/csharp/ql/src/Security Features/CWE-134/UncontrolledFormatString.ql, security-extended, Uncontrolled format string, cs/uncontrolled-format-string, path-problem, error, high
github/codeql/csharp/ql/src/Security Features/CWE-352/MissingAntiForgeryTokenValidation.ql, security-extended, Missing cross-site request forgery token validation, cs/web/missing-token-validation, problem, error, high
github/codeql/csharp/ql/src/Security Features/CWE-502/UnsafeDeserializationUntrustedInput.ql, security-extended, Deserialization of untrusted data, cs/unsafe-deserialization-untrusted-input, path-problem, error, high
github/codeql/csharp/ql/src/Security Features/CWE-502/DeserializedDelegate.ql, security-extended, Deserialized delegate, cs/deserialized-delegate, problem, warning, high
github/codeql/csharp/ql/src/Security Features/CWE-730/RegexInjection.ql, security-extended, Regular expression injection, cs/regex-injection, path-problem, error, high
github/codeql/csharp/ql/src/Security Features/CWE-730/ReDoS.ql, security-extended, Denial of Service from comparison of user input against expensive regex, cs/redos, path-problem, error, high
github/codeql/csharp/ql/src/Security Features/CWE-022/ZipSlip.ql, security-extended, Arbitrary file write during zip extraction (Zip Slip), cs/zipslip, path-problem, error, high
github/codeql/csharp/ql/src/Security Features/CWE-022/TaintedPath.ql, security-extended, Uncontrolled data used in path expression, cs/path-injection, path-problem, error, high
github/codeql/csharp/ql/src/Security Features/CWE-611/UntrustedDataInsecureXml.ql, security-extended, Untrusted XML is read insecurely, cs/xml/insecure-dtd-handling, path-problem, error, high
github/codeql/csharp/ql/src/Security Features/CWE-078/CommandInjection.ql, security-extended, Uncontrolled command line, cs/command-line-injection, path-problem, error, high
github/codeql/csharp/ql/src/Security Features/CookieWithOverlyBroadPath.ql, security-extended, Cookie security: overly broad path, cs/web/broad-cookie-path, problem, warning, high
github/codeql/csharp/ql/src/Security Features/CWE-643/XPathInjection.ql, security-extended, XPath injection, cs/xml/xpath-injection, path-problem, error, high
github/codeql/csharp/ql/src/Security Features/HeaderCheckingDisabled.ql, security-extended, Header checking disabled, cs/web/disabled-header-checking, problem, warning, high
github/codeql/csharp/ql/src/Security Features/CWE-079/XSS.ql, security-extended, Cross-site scripting, cs/web/xss, path-problem, error, high
github/codeql/csharp/ql/src/Security Features/InsecureRandomness.ql, security-extended, Insecure randomness, cs/insecure-randomness, path-problem, warning, high
github/codeql/csharp/ql/src/Input Validation/ValueShadowing.ql, security-extended, Value shadowing, cs/web/ambiguous-client-variable, problem, warning, medium
github/codeql/csharp/ql/src/Input Validation/ValueShadowingServerVariable.ql, security-extended, Value shadowing: server variable, cs/web/ambiguous-server-variable, problem, warning, medium
github/codeql/csharp/ql/src/Configuration/PasswordInConfigurationFile.ql, security-extended, Password in configuration file, cs/password-in-configuration, problem, warning, medium
github/codeql/csharp/ql/src/Configuration/EmptyPasswordInConfigurationFile.ql, security-extended, Empty password in configuration file, cs/empty-password-in-configuration, problem, warning, medium
github/codeql/csharp/ql/src/Security Features/CWE-327/InsecureSQLConnection.ql, security-extended, Insecure SQL connection, cs/insecure-sql-connection, path-problem, error, medium
github/codeql/csharp/ql/src/Security Features/CWE-089/SecondOrderSqlInjection.ql, security-extended, SQL query built from stored user-controlled sources, cs/second-order-sql-injection, path-problem, error, medium
github/codeql/csharp/ql/src/Security Features/CWE-020/RuntimeChecksBypass.ql, security-extended, Serialization check bypass, cs/serialization-check-bypass, problem, warning, medium
github/codeql/csharp/ql/src/Security Features/CWE-090/StoredLDAPInjection.ql, security-extended, LDAP query built from stored user-controlled sources, cs/stored-ldap-injection, path-problem, error, medium
github/codeql/csharp/ql/src/Security Features/CWE-078/StoredCommandInjection.ql, security-extended, Uncontrolled command line from stored user input, cs/stored-command-line-injection, path-problem, error, medium
github/codeql/csharp/ql/src/Security Features/CWE-643/StoredXPathInjection.ql, security-extended, Stored XPath injection, cs/xml/stored-xpath-injection, path-problem, error, medium
github/codeql/csharp/ql/src/Security Features/CWE-079/StoredXSS.ql, security-extended, Stored cross-site scripting, cs/web/stored-xss, path-problem, error, medium
github/codeql/csharp/ql/src/Likely Bugs/ThreadUnsafeICryptoTransform.ql, security-extended, Thread-unsafe use of a static ICryptoTransform field, cs/thread-unsafe-icryptotransform-field-in-class, problem, warning, medium
github/codeql/csharp/ql/src/Likely Bugs/ThreadUnsafeICryptoTransformLambda.ql, security-extended, Thread-unsafe capturing of an ICryptoTransform object, cs/thread-unsafe-icryptotransform-captured-in-lambda, problem, warning, medium
github/codeql/python/ql/src/Security/CWE-094/CodeInjection.ql, security-extended, Code injection, py/code-injection, path-problem, error, high
github/codeql/python/ql/src/Security/CWE-209/StackTraceExposure.ql, security-extended, Information exposure through an exception, py/stack-trace-exposure, path-problem, error, high
github/codeql/python/ql/src/Security/CWE-601/UrlRedirect.ql, security-extended, URL redirection from remote source, py/url-redirection, path-problem, error, high
github/codeql/python/ql/src/Security/CWE-326/WeakCrypto.ql, security-extended, Use of weak cryptographic key, py/weak-crypto-key, problem, error, high
github/codeql/python/ql/src/Security/CWE-327/InsecureDefaultProtocol.ql, security-extended, Default version of SSL/TLS may be insecure, py/insecure-default-protocol, problem, warning, high
github/codeql/python/ql/src/Security/CWE-327/BrokenCryptoAlgorithm.ql, security-extended, Use of a broken or weak cryptographic algorithm, py/weak-cryptographic-algorithm, path-problem, warning, high
github/codeql/python/ql/src/Security/CWE-327/InsecureProtocol.ql, security-extended, Use of insecure SSL/TLS version, py/insecure-protocol, problem, warning, high
github/codeql/python/ql/src/Security/CWE-089/SqlInjection.ql, security-extended, SQL query built from user-controlled sources, py/sql-injection, path-problem, error, high
github/codeql/python/ql/src/Security/CWE-020/IncompleteHostnameRegExp.ql, security-extended, Incomplete regular expression for hostnames, py/incomplete-hostname-regexp, problem, warning, high
github/codeql/python/ql/src/Security/CWE-020/IncompleteUrlSubstringSanitization.ql, security-extended, Incomplete URL substring sanitization, py/incomplete-url-substring-sanitization, problem, warning, high
github/codeql/python/ql/src/Security/CWE-215/FlaskDebug.ql, security-extended, Flask app is run in debug mode, py/flask-debug, problem, error, high
github/codeql/python/ql/src/Security/CVE-2018-1281/BindToAllInterfaces.ql, security-extended, Binding a socket to all network interfaces, py/bind-socket-all-network-interfaces, problem, error, high
github/codeql/python/ql/src/Security/CWE-295/MissingHostKeyValidation.ql, security-extended, Accepting unknown SSH host keys when using Paramiko, py/paramiko-missing-host-key-validation, problem, error, high
github/codeql/python/ql/src/Security/CWE-377/InsecureTemporaryFile.ql, security-extended, Insecure temporary file, py/insecure-temporary-file, problem, error, high
github/codeql/python/ql/src/Security/CWE-312/CleartextStorage.ql, security-extended, Clear-text storage of sensitive information, py/clear-text-storage-sensitive-data, path-problem, error, high
github/codeql/python/ql/src/Security/CWE-312/CleartextLogging.ql, security-extended, Clear-text logging of sensitive information, py/clear-text-logging-sensitive-data, path-problem, error, high
github/codeql/python/ql/src/Security/CWE-502/UnsafeDeserialization.ql, security-extended, Deserializing untrusted input, py/unsafe-deserialization, path-problem, error, high
github/codeql/python/ql/src/Security/CWE-022/PathInjection.ql, security-extended, Uncontrolled data used in path expression, py/path-injection, path-problem, error, high
github/codeql/python/ql/src/Security/CWE-078/CommandInjection.ql, security-extended, Uncontrolled command line, py/command-line-injection, path-problem, error, high
